Date,Open,Close,High,Low,Volume,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility,SMA14,EMA14,RSI14,MACD_h,MACD_sl,GARCH_rolling_predictions,GARCH_forward_looking_predictions
2007-08-24,74.02,76.1,76.3,72.2,906512.0,0.027983171663469975,0.055232892391630095,0.6079760447047864,0.029311973611096147,0.03954494560623683,0.03710155668931519,0.0,76.1,0.0,0.0,0.0,0,0.0
2007-08-27,75.56,75.4,76.0,72.0,437383.0,-0.009240989853729786,0.054067221270275745,-0.7287950263739678,0.028067061350801087,0.039812158701200626,0.044315291587324515,0.0,76.00666666666666,0.0,0.0,0.0,0,0.0
2007-08-28,74.0,75.1,75.2,72.5,442238.0,-0.003986716243820965,0.036564669095165314,0.011038957236920055,0.02825753332918611,0.0392439907196474,0.04482131283234249,0.0,75.88577777777778,0.0,0.0,0.0,0,0.0
2007-08-29,73.5,72.6,74.85,72.51,253664.0,-0.03385563693933946,0.03176162748213596,-0.5558376420430182,0.028697279638029816,0.04004868335643323,0.04636017277411682,0.0,75.44767407407409,0.0,0.0,0.0,0,0.0
2007-08-30,73.22,72.88,75.98,72.02,352444.0,0.003849331120952648,0.05352628953875005,0.32888118772893016,0.028741221869382397,0.0400890452389605,0.04629943123545951,0.0,75.10531753086421,0.0,0.0,0.0,0,0.0
2007-08-31,72.9,74.19,74.8,72.9,493641.0,0.017815117249732282,0.02572924596581938,0.33691678796702007,0.028885282584700862,0.03701011638130053,0.04650557470564567,0.0,74.98327519341565,0.0,0.0,0.0,0,0.0
2007-09-03,74.6,74.79,74.79,73.5,341789.0,0.008054816002140974,0.01739877998478523,-0.36761494474997747,0.016487462265900973,0.03339168691753339,0.046799369958237906,0.0,74.95750516762689,0.0,0.0,0.0,0,0.0
2007-09-04,74.0,79.99,81.02,74.0,493248.0,0.06721744065715463,0.0906309445703739,0.36681850255480875,0.026287046890526522,0.034887200765409146,0.047376777980427394,0.0,75.62850447860998,0.0,0.0,0.0,0,0.0
2007-09-05,79.99,87.79,87.99,78.66,493712.0,0.09304597207738663,0.11208840465380554,0.0009402610727580196,0.037257279071179254,0.03469943988463979,0.04716940402314107,0.0,77.25003721479531,0.0,0.0,0.0,0,0.0
2007-09-06,87.0,89.99,92.0,82.78,621436.0,0.02475095410774042,0.10560209072845428,0.23008057775067137,0.03710155668931536,0.03476276478233034,0.03994288347131256,0.0,78.94869891948927,0.0,0.0,0.0,0,0.0
2007-09-07,89.99,84.87,91.0,84.87,556433.0,-0.0585778790642717,0.06973883253526392,-0.11048616083939855,0.04431529158732465,0.036860410430052615,0.039985906450317715,0.0,79.73820573022404,0.0,0.0,0.0,0,0.0
2007-09-10,84.0,83.38,87.0,83.03,218635.0,-0.017712201528935267,0.04670613038064442,-0.9341430954237548,0.04482131283234263,0.03692733809377831,0.03474488008054223,0.0,80.22377829952751,0.0,0.0,0.0,0,0.0
2007-09-11,82.15,81.0,85.8,80.3,296108.0,-0.028959317780211435,0.06624938554120074,0.30332057992612427,0.04636017277411695,0.036911971167195065,0.03463312657742708,0.0,80.32727452625717,0.0,0.0,0.0,0,0.0
2007-09-12,82.01,85.8,89.1,81.25,491987.0,0.057569851821477336,0.09222851326691739,0.5077280407370655,0.04629943123545965,0.03807645072852318,0.03580037913395189,79.56285714285714,81.05697125608955,64.01771856031579,0.0,0.0,0,0.0
2007-09-13,84.23,85.65,88.0,83.88,134252.0,-0.0017497817237872582,0.0479496084444877,-1.298733662521844,0.0465055747056458,0.036947824649821846,0.0322364780039662,80.245,81.66937508861095,63.6160581483393,0.0,0.0,0,0.0
2007-09-14,85.0,88.49,88.5,85.0,159710.0,0.032620326509129605,0.040351295523566755,0.17364103981106815,0.046799369958238045,0.037202588778566935,0.042344163031031376,81.17999999999999,82.57879174346282,67.74271546475032,0.0,0.0,0,0.0
2007-09-17,87.98,92.5,95.0,87.88,207661.0,0.04431909323912109,0.07790464408413111,0.2625472717593986,0.047376777980427526,0.036788071982072734,0.04907193405719067,82.42285714285715,83.9016195110011,72.48762051412075,0.0,0.0,0,0.0
2007-09-18,92.1,89.5,94.4,89.0,366488.0,-0.03297001923757037,0.05890470341931575,0.5680588362075287,0.0471694040231412,0.037478291892066994,0.05394384553706265,83.63,84.64807024286763,64.8072071818793,0.0,0.0,0,0.0
2007-09-19,88.5,85.8,90.67,85.0,416146.0,-0.042219618786893065,0.06457528516764821,0.12707038159198447,0.039942883471312696,0.037561737972326426,0.05073887084800829,84.55285714285715,84.80166087715195,56.81206039127365,0.0,0.0,0,0.0
2007-09-20,86.87,88.0,88.0,85.0,524046.0,0.025317807984290397,0.03468555798789019,0.23054330650046673,0.039985906450317854,0.03770146773307684,0.048768635847817904,85.53928571428571,85.2281060935317,59.973982427922095,0.0,0.0,0,0.0
2007-09-21,85.8,88.49,89.49,85.51,108040.0,0.0055527368010519496,0.04549355902690344,-1.5790779378031807,0.03474488008054239,0.03550515194433097,0.06554187379086318,86.51785714285714,85.6630252810608,60.664744885116704,0.0,0.0,0,0.0
2007-09-24,87.3,87.08,89.5,86.0,268706.0,-0.016062314912912434,0.03989132902730219,0.9111163161834899,0.034633126577427245,0.03536320095929698,0.0654809356797312,87.02428571428571,85.85195524358602,57.585076140481135,0.0,0.0,0,0.0
2007-09-25,87.9,91.99,94.0,86.13,187546.0,0.05485263912271954,0.08743699946892125,-0.3595936964534072,0.03580037913395206,0.03629548755074497,0.06440031378468616,87.32428571428571,86.67036121110789,64.36849794687264,0.0,0.0,0,0.0
2007-09-26,91.99,92.0,94.28,90.0,191373.0,0.00010870155997455555,0.04645940773766544,0.020200254582913857,0.03223647800396638,0.035518780520037804,0.064092790552607,87.46785714285714,87.38097971629351,64.38099233919561,0.0,0.0,0,0.0
2007-09-27,93.5,101.2,101.2,93.5,411304.0,0.09531017980432477,0.0791373205587238,0.765108197213042,0.042344163031031515,0.038714968521053286,0.06489741045111401,88.63428571428571,89.22351575412105,73.56500935810355,0.0,0.0,0,0.0
2007-09-28,108.3,111.32,111.32,102.3,625928.0,0.09531017980432477,0.08449926370010896,0.419902748060359,0.049071934057190805,0.04147353263546287,0.06024516624202921,90.63,92.16971365357159,79.75015505802185,0.0,0.0,0,0.0
2007-10-08,122.3,122.45,122.45,119.0,178840.0,0.09529384674048647,0.028579290286646852,-1.2527437971450333,0.05394384553706277,0.04252529295188579,0.05312497503069472,93.59071428571428,96.20708516642871,84.14415067092473,0.0,0.0,0,0.0
2007-10-09,129.0,122.4,134.0,119.0,656708.0,-0.00040841331995089547,0.1187163068393815,1.3007479238796815,0.05073887084800842,0.04252720953633234,0.052260441084132164,96.20500000000001,99.69947381090489,84.05591063062388,0.0,0.0,0,0.0
2007-10-10,121.99,118.88,121.99,116.18,390287.0,-0.02917978910877661,0.048798361596260165,-0.520357109325623,0.04876863584781804,0.0433086361552073,0.05286257785497085,98.57857142857142,102.25687730278425,77.86517348297454,0.0,0.0,0,0.0
2007-10-12,116.0,107.0,116.0,106.99,1241470.0,-0.10528574650754319,0.08085481895584934,1.1571690744190626,0.06554187379086328,0.04863881374719564,0.052374326643497546,99.90071428571427,102.88929366241301,61.422869613604234,0.0,0.0,0,0.0
2007-10-15,109.0,107.9,113.0,107.01,653185.0,0.008376037802182879,0.05446553067343096,-0.6421910433764424,0.0654809356797313,0.04855235496430173,0.03843169727620335,101.00071428571428,103.55738784075795,62.076213541579804,0.0,0.0,0,0.0
2007-10-16,106.12,109.0,109.99,102.6,591145.0,0.010143009965054794,0.06955151983235641,-0.09979906277926887,0.06440031378468626,0.04839363048470528,0.04440674375970855,102.39357142857143,104.28306946199022,62.90317178052192,0.0,0.0,0,0.0
2007-10-17,107.5,107.79,110.0,105.1,427909.0,-0.011162992435606256,0.04556808790951106,-0.3231507780299836,0.0640927905526071,0.04849446436519315,0.04440650887503713,103.96428571428571,104.75066020039154,61.31920606343973,0.0,0.0,0,0.0
2007-10-18,106.1,113.8,114.88,106.1,584764.0,0.05425763189869315,0.07950605967997681,0.312297790879974,0.06489741045111411,0.04828644220127483,0.04491518741020555,105.80714285714285,105.95723884033933,65.91080329680483,0.03183178104727258,7.925261585666775,0,0.0
2007-10-19,112.98,111.8,114.3,105.8,454524.0,-0.017730960971231724,0.07727605137656646,-0.2519576295292687,0.0602451662420293,0.048617627603330195,0.042642495921504035,107.47214285714287,106.73627366162742,63.22130027384905,-0.15553049570146538,7.88637896174141,0,0.0
2007-10-22,111.7,108.51,111.7,107.69,254107.0,-0.029869226088882428,0.03655997673436584,-0.5814952793478714,0.05312497503069482,0.04927257177599681,0.042470269172370935,109.00285714285715,106.97277050674377,58.95925549234378,-0.5466711009475915,7.749711186504513,0,0.0
2007-10-23,109.19,118.85,119.0,109.18,475262.0,0.09101985917408673,0.08612559675791776,0.6261107927622156,0.05226044108413227,0.051291304401694666,0.044911916225273574,110.92142857142858,108.5564011058446,66.5839010151752,-0.17395104594338662,7.706223425018667,0,0.0
2007-10-24,119.0,115.5,120.6,114.81,364975.0,-0.028591663844355075,0.049200696187364557,-0.2640373728322114,0.05286257785497095,0.050937725134519635,0.029899454491896862,112.60000000000001,109.48221429173199,62.53062526742379,-0.21526387675187753,7.652407455830699,0,0.0
2007-10-25,117.3,116.6,123.0,114.52,364137.0,0.009478743954543845,0.07143487514250246,-0.002298687633716767,0.05237432664349765,0.04859795692094867,0.03058668837479363,113.7,110.43125238616773,63.32020568231052,-0.22943957847350127,7.595047561212324,0,0.0
2007-10-26,114.0,115.05,117.6,114.0,249929.0,-0.013382457435016981,0.03109058707003065,-0.3763532929257174,0.0384316972762035,0.048682850492299756,0.030750282392791806,113.96642857142858,111.04708540134537,61.35813009695991,-0.3944570096151656,7.496433308808533,0,0.0
2007-10-29,116.6,108.0,116.79,107.5,320895.0,-0.06323558935715479,0.08288660272275727,0.249937089289876,0.044406743759708676,0.04891001948443544,0.03208833096843245,112.93428571428572,110.64080734783266,53.27242357665212,-0.9954667317303683,7.247566625875941,0,0.0
2007-10-30,106.0,109.1,109.8,105.0,283335.0,0.010133665714804785,0.044700178917906896,-0.12448402366459277,0.04440650887503726,0.04866820211012372,0.030405511294923058,111.98428571428572,110.43536636812165,54.284692159877785,-1.3158592223409258,6.918601820290711,0,0.0
2007-10-31,110.0,111.98,114.98,109.96,240818.0,0.026055391081722945,0.04464153689809969,-0.16258848168036621,0.04491518741020568,0.048224513202358835,0.030041661071291925,111.49142857142859,110.64131751903876,56.916293200765864,-1.3269762139881722,6.586857766793668,0,0.0
2007-11-01,113.0,108.05,113.0,108.0,246036.0,-0.035726200967852506,0.0452565915881209,0.02143640521738277,0.042642495921504174,0.048112237629065926,0.028003275296275124,111.56642857142857,110.29580851650026,52.477015865538775,-1.5752363868621027,6.193048670078142,0,0.0
2007-11-02,108.3,106.9,108.3,105.5,163080.0,-0.010700264921895908,0.026194201090823377,-0.41123698873785663,0.042470269172371074,0.048200437232282865,0.026328592618757498,111.495,109.84303404763355,51.21812150212892,-1.7781157152331968,5.748519741269844,0,0.0
2007-11-05,105.24,101.1,106.6,100.0,328224.0,-0.05578369200457356,0.06391332574365194,0.6994554241739479,0.044911916225273706,0.04929453172592978,0.02668869296170929,110.93071428571429,108.67729617461575,45.31385435694781,-2.2346153911688464,5.1898658934776325,0,0.0
2007-11-06,100.0,101.86,102.92,99.8,214253.0,0.00748919543003268,0.030783804096125245,-0.426538742411422,0.02989945449189706,0.04872242498805392,0.020893726213747712,110.50714285714285,107.76832335133365,46.189204977524554,-2.402411905036276,4.589262917218564,0,0.0
2007-11-07,100.01,103.0,103.0,99.0,204319.0,0.011129666773177505,0.03960913809504607,-0.047475061724803425,0.030586688374793832,0.04825614160282755,0.02064105386123475,109.7357142857143,107.13254690448916,47.54552817614399,-2.350732404561258,4.00157981607825,0,0.0
2007-11-08,102.8,99.05,102.8,99.03,143031.0,-0.039104215085076,0.037362518487853436,-0.35662110800617164,0.030750282392792008,0.048154973182909025,0.020471352651219365,108.825,106.0548739838906,43.45817475802709,-2.483672829242211,3.3806616087676975,0,0.0
2007-11-09,98.99,100.3,100.48,97.48,75064.0,0.012540921823330109,0.030311473962882474,-0.6447203069948557,0.03208833096843264,0.04802345182090232,0.03404069688131295,108.23857142857142,105.28755745270519,45.06755636776302,-2.387847844968168,2.7836996475256557,0,0.0
2007-11-12,100.0,104.0,104.0,95.51,324957.0,0.03622520417348252,0.08515994509472602,1.4653517828962475,0.030405511294923266,0.048374920607888804,0.033216332981073106,107.17785714285715,105.11588312567784,49.637133821162095,-1.9918647736985955,2.285733454101007,0,0.0
2007-11-13,107.8,103.0,109.98,99.88,276435.0,-0.009661910911736626,0.09632906566809574,-0.16171715393188535,0.030041661071292133,0.04829111892207088,0.028364623429349697,106.285,104.83376537558746,48.463731525288,-1.7239096726665715,1.8547560359343642,0,0.0
2007-11-14,103.0,102.88,103.9,101.0,98451.0,-0.0011657277403269717,0.028308381263921767,-1.0324167494782373,0.02800327529627535,0.047395590009962435,0.031790393214616935,105.30499999999999,104.57326332550913,48.31612747146718,-1.4901579892217849,1.4822165386289181,0,0.0
2007-11-15,102.0,102.59,106.0,101.0,94644.0,-0.0028227983896877973,0.04831857727080724,-0.03943647827001939,0.02632859261875774,0.04740633315766198,0.03111136754998551,104.41499999999999,104.30882821544125,47.93616026672254,-1.297550626156487,1.1578288820897964,0,0.0
2007-11-16,100.02,100.59,102.93,97.78,104692.0,-0.01968761295337451,0.0513290883879689,0.10090022196632731,0.02668869296170952,0.04428414885383126,0.03561323384263693,103.88571428571427,103.81298445338243,45.29082392637465,-1.2469993470312555,0.8460790453319825,0,0.0
2007-11-19,100.01,98.83,100.38,98.0,76523.0,-0.01765164675815445,0.02399550555621488,-0.31343135693015434,0.020893726213748014,0.04052592331265368,0.037515645620439395,103.15214285714285,103.14858652626478,43.03992243001513,-1.2699776477495957,0.5285846333945837,0,0.0
2007-11-20,97.97,98.85,99.79,97.0,69481.0,0.0002023472285337391,0.02835699939283831,-0.09653801533972306,0.020641053861235055,0.03595563951006545,0.03752731917244255,102.21428571428571,102.57544165609613,43.07454464055525,-1.2213483265709757,0.22324755175183977,0,0.0
2007-11-21,98.0,97.1,98.86,97.0,105899.0,-0.017862174319346558,0.018993729375430313,0.42143247579184084,0.020471352651219674,0.0359842139328194,0.03723273174632596,101.43214285714285,101.84538276861664,40.741037969518544,-1.2405595296974754,-0.08689233067252905,0,0.0
2007-11-22,97.0,88.23,97.95,88.0,170606.0,-0.09579433406326565,0.10712032991234288,0.4768709947352612,0.03404069688131313,0.039260361624944534,0.042549111679244335,100.09857142857142,100.02999839946776,31.44314430389781,-1.7528390564303757,-0.5251020947801229,0,0.0
2007-11-23,89.0,88.1,90.47,87.3,62133.0,-0.0014745082918796726,0.035667841192092986,-1.010079555665282,0.03321633298107329,0.034899514176782526,0.030920271482092292,99.17,98.4393319462054,31.330289174020336,-1.9855482602469698,-1.0214891598418654,0,0.0
2007-11-26,90.0,86.51,90.36,86.23,147859.0,-0.018212518749851192,0.04678354663556927,0.8669818681896242,0.028364623429349912,0.03484684181727486,0.031003707185985423,98.07357142857143,96.84875435337801,29.91600280164441,-2.1194775238925767,-1.5513585408150097,0,0.0
2007-11-27,86.05,81.0,86.35,80.09,191257.0,-0.06581085951984367,0.07525780225709688,0.2573589563922756,0.03179039321461712,0.03626144699020621,0.043598140581853004,96.50214285714287,94.73558710626095,25.602802581890572,-2.4298071655786253,-2.1588103322096663,0,0.0
2007-11-28,81.28,80.05,82.5,78.12,129509.0,-0.011797715229715067,0.054552187332157054,-0.38986769654981224,0.031111367549985704,0.03626239651356861,0.03553528910452911,95.145,92.77750882542615,24.93527845761767,-2.5378865851262407,-2.7932819784912266,0,0.0
2007-11-29,82.0,82.7,83.0,80.2,88212.0,0.03256816258692119,0.03431709292412943,-0.38400736861425955,0.03561323384263709,0.03513754808434175,0.03472838173020866,93.88785714285714,91.433840982036,30.387501708510086,-2.2780058352771757,-3.3627834373105205,0,0.0
2007-11-30,83.0,84.0,85.5,81.81,149568.0,0.015597196813668113,0.04411689041710787,0.5280081307364419,0.037515645620439554,0.03543128630769184,0.03436583453186106,92.45928571428571,90.44266218443121,32.959993296933206,-1.8820799682250748,-3.8333034293667896,0,0.0
2007-12-03,84.0,82.25,84.0,80.0,58172.0,-0.021053409197832273,0.04879016416943216,-0.9443469996009295,0.03752731917244271,0.035293066905011515,0.03486320063590195,90.97714285714287,89.35030722650706,31.284014201871415,-1.6119929792200223,-4.236301674171796,0,0.0
