Date,Open,Close,High,Low,Volume,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility,SMA14,EMA14,RSI14,MACD_h,MACD_sl,GARCH_rolling_predictions,GARCH_forward_looking_predictions
2020-07-15,18.88,18.88,18.88,18.88,1000.0,-0.013677225307453966,0.0,1.6094379124341005,0.1322296644924487,0.3104562284893555,0.04598443978906263,0.0,18.88,0.0,0.0,0.0,0,0.0
2020-07-17,18.9,18.9,18.9,18.9,100.0,0.001058761348242232,0.0,-2.302585092994045,0.13223521531285923,0.3104500045559371,0.04652021649167075,0.0,18.882666666666665,0.0,0.0,0.0,0,0.0
2020-07-20,18.6,18.6,18.6,18.6,1000.0,-0.016000341346440905,0.0,2.302585092994045,0.13182297082524347,0.07977978007020708,0.08794997768618511,0.0,18.84497777777778,0.0,0.0,0.0,0,0.0
2020-07-21,18.9,19.5,19.5,18.9,1200.0,0.04725288485054513,0.031252543504104224,0.1823215567939549,0.13180488643583,0.08028135449031477,0.08774996872477239,0.0,18.932314074074075,0.0,0.0,0.0,0,0.0
2020-07-22,18.5,18.8,18.8,18.5,200.0,-0.03655759573379713,0.01608613775162482,-1.7917594692280554,0.1305322415405611,0.08055528913950359,0.08659173185023411,0.0,18.914672197530866,0.0,0.0,0.0,0,0.0
2020-07-27,18.59,18.59,18.59,18.59,100.0,-0.01123306810255098,0.0,-0.6931471805599445,0.11770058535258071,0.08054425591195327,0.09132660490203277,0.0,18.871382571193415,0.0,0.0,0.0,0,0.0
2020-07-30,18.8,18.8,18.8,18.8,1000.0,0.01123306810255098,0.0,2.302585092994045,0.11620569717107185,0.08055069846033869,0.10737515727910998,0.0,18.861864895034294,0.0,0.0,0.0,0,0.0
2020-08-03,17.0,16.5,17.0,16.5,8100.0,-0.13049648892936894,0.029852963149681333,2.0918640616783932,0.04832617533977147,0.08168025519904831,0.10676225554532487,0.0,18.546949575696388,0.0,0.0,0.0,0,0.0
2020-08-04,16.0,16.0,16.0,16.0,1000.0,-0.030771658666753687,0.0,-2.0918640616783932,0.04555315577495052,0.0817488641210551,0.101407326413747,0.0,18.20735629893687,0.0,0.0,0.0,0,0.0
2020-08-19,16.0,16.0,16.0,16.0,1000.0,0.0,0.0,0.0,0.04598443978906305,0.0817488641210551,0.12908626516765662,0.0,17.91304212574529,0.0,0.0,0.0,0,0.0
2020-09-29,16.07,16.07,16.07,16.07,3000.0,0.004365457509639903,0.0,1.0986122886681091,0.04652021649167117,0.0817908037197926,0.12959777883079152,0.0,17.667303175645916,0.0,0.0,0.0,0,0.0
2020-12-07,20.0,20.0,20.0,20.0,1600.0,0.2187780938045698,0.0,-0.6286086594223734,0.08794997768618533,0.09186738953826809,0.13065947655596552,0.0,17.97832941889313,0.0,0.0,0.0,0,0.0
2020-12-09,19.86,19.86,19.86,19.86,1400.0,-0.0070246149369643796,0.0,-0.13353139262452274,0.08774996872477261,0.09114911700041126,0.11079995785257049,0.0,18.229218829707378,0.0,0.0,0.0,0,0.0
2020-12-10,19.8,19.8,19.8,19.8,2000.0,-0.003025720916536745,0.0,0.35667494393873245,0.08659173185023433,0.0910570665968356,0.11079277185336898,18.307142857142857,18.438656319079726,60.484560634164055,0.0,0.0,0,0.0
2020-12-14,18.0,18.0,18.0,18.0,4800.0,-0.09531017980432521,0.0,0.8754687373539003,0.09132660490203298,0.09243410144977611,0.1194405267126337,18.244285714285716,18.380168809869097,46.792302148603454,0.0,0.0,0,0.0
2020-12-24,15.0,15.0,15.0,15.0,2953.0,-0.18232155679395445,0.0,-0.4857943151520594,0.10737515727911016,0.09716148019525482,0.11462964098119115,17.965714285714288,17.929479635219884,33.27296286491628,0.0,0.0,0,0.0
2021-10-28,13.99,14.59,15.6,13.61,2705834.0,-0.027713838567515747,0.1364660975921166,6.82034385892835,0.10676225554532506,0.09701905053904239,0.08795225646363423,17.679285714285715,17.484215683857233,31.915793684083525,0.0,0.0,0,0.0
2021-10-29,14.3,15.13,15.73,14.07,1135016.0,0.03634316526557013,0.11152484594388845,-0.8687634349576943,0.1014073264137472,0.09705339661614144,0.08607020279386408,17.36714285714286,17.170320259342937,35.639346717910186,0.0,0.0,0,0.0
2021-11-01,15.96,19.38,19.66,15.96,1811199.0,0.24756207866235558,0.20850052269735775,0.4673423091561286,0.12908626516765676,0.10775548267937869,0.08967419145237826,17.408571428571427,17.464944224763876,56.024109466190424,0.0,0.0,0,0.0
2021-11-02,18.9,18.98,19.2,16.8,1498669.0,-0.020855813280838298,0.13353139262452274,-0.18941167604486253,0.12959777883079168,0.10766224557594399,0.07561601522779739,17.43642857142857,17.666951661462026,54.28152824927339,0.0,0.0,0,0.0
2021-11-03,18.1,18.31,18.76,18.1,715300.0,-0.0359384344953626,0.03581500530629844,-0.7396306247293705,0.13065947655596566,0.10745624162474254,0.08399136735846024,17.40142857142857,17.752691439933756,51.39775121276447,0.0,0.0,0,0.0
2021-11-04,18.43,19.36,19.99,18.31,838232.0,0.055761723162012,0.08778478982588966,0.1585928766939606,0.11079995785257064,0.10798984479221417,0.0830824928090712,17.60571428571429,17.96699924794259,55.39695302356079,0.0,0.0,0,0.0
2021-11-05,19.85,19.33,19.85,18.01,539243.0,-0.0015507886281915795,0.09727684794533475,-0.4411286076154042,0.11079277185336915,0.10788007583718605,0.08194552796470607,17.84357142857143,18.148732681550243,55.25705186678522,0.0,0.0,0,0.0
2021-11-08,19.48,22.2,22.6,19.0,1161754.0,0.1384339956579943,0.17351092711180005,0.7675199068478236,0.11944052671263383,0.11055996219272388,0.0823359562609516,18.28642857142857,18.688901657343543,64.49491138760142,0.0,0.0,0,0.0
2021-11-09,21.88,23.96,23.99,21.65,655589.0,0.07629348436901484,0.1026316224031043,-0.5721521428352929,0.1146296409811913,0.11112868916236927,0.06615497474625437,18.85,19.39171476969774,68.75520810903681,0.0,0.0,0,0.0
2021-11-10,24.13,26.0,26.28,23.5,571522.0,0.08171076477423345,0.11180777246629647,-0.1372310905233789,0.08795225646363443,0.10893746066713511,0.058164528336212065,19.278571428571432,20.272819467071372,72.8253975992557,0.0,0.0,0,0.0
2021-11-11,26.0,25.8,26.79,23.64,629426.0,-0.007722046093910251,0.12508849101861985,0.09650531527841011,0.08607020279386428,0.10871033805720055,0.04525561431669977,19.70285714285714,21.009776871461856,71.83736360004866,0.0,0.0,0,0.0
2021-11-12,25.8,25.2,26.85,25.03,444970.0,-0.023530497410194418,0.07019071551119094,-0.34680142879709486,0.08967419145237844,0.0854368668583215,0.04513085827256966,20.08857142857143,21.568473288600277,68.82078540379806,0.0,0.0,0,0.0
2021-11-15,25.0,22.19,27.87,21.68,1459293.0,-0.12720225757287507,0.2511606649224114,1.187700486678441,0.07561601522779764,0.08885642605517777,0.0474789741061991,20.387857142857143,21.651343516786905,56.094911924403924,0.0,0.0,0,0.0
2021-11-16,22.13,19.99,22.18,19.97,553447.0,-0.10440958843219361,0.10495983449449708,-0.9695413575687208,0.08399136735846047,0.09097485885947941,0.03326038496927419,20.744285714285713,21.429831047881986,48.96771606769936,0.0,0.0,0,0.0
2021-11-17,20.03,19.71,20.16,19.66,422768.0,-0.014106027347680072,0.025114328484147297,-0.2693424280448209,0.08308249280907143,0.09097735089947637,0.015679206283636195,21.110000000000003,21.200520241497724,48.129555722698385,0.0,0.0,0,0.0
2021-11-18,19.94,19.13,19.94,19.06,294941.0,-0.02986833771246733,0.04513586630763644,-0.36004822889110777,0.08194552796470629,0.09115679779094027,0.01610836625011867,21.395714285714288,20.924450875964695,46.359406909620496,0.0,0.0,0,0.0
