Actual_Value,Predicted_Value,Prediction_Error
0.03950064322277911,0.028502509,0.010998134224861934
0.03940668653222711,0.033947196,0.0054594906744638225
0.039522627077283094,0.044817083,0.005294455506621172
0.03829701629745549,0.044001862,0.005704846109275165
0.03750172185511565,0.035593837,0.0019078843554971164
0.03749182850498793,0.031665355,0.005826473537870622
0.04175351057125694,0.030158015,0.011595495603219333
0.04165796300252975,0.025322998,0.016334965059962882
0.03355146831604427,0.032256234,0.001295233878817019
0.04024336288152901,0.042173278,0.0019299147051695248
0.04006739925856007,0.04813226,0.008064860140138734
0.0396831138722018,0.044884343,0.005201228828041193
0.039915972398648025,0.0333961,0.0065198736358974
0.04357555086902757,0.037116654,0.006458896651784375
0.03864198875483181,0.030442972,0.008199017018639107
0.04273916314123479,0.03649405,0.006245112966283238
0.04162237229875082,0.030129276,0.0114930960827207
0.04092745080159469,0.033397287,0.007530163671238856
0.04058960108803087,0.03129834,0.009291261721118028
0.03551105421609578,0.028269153,0.007241901127764558
0.03866047826124196,0.033477977,0.005182501343021437
0.03905413718384863,0.029915323,0.009138813702884926
0.03872599457586736,0.030049644,0.008676350165257161
0.039791881657170174,0.03831398,0.0014779005115498275
0.03963351640985428,0.04341955,0.0037860346944528916
0.038949734885717166,0.035981145,0.002968590129638446
0.036640454800297956,0.040466215,0.0038257606611945827
0.035853112740056536,0.03915977,0.0033066583149266027
0.03621120865676279,0.04276399,0.006552780761982249
0.03885640974428793,0.038014505,0.0008419046857609386
0.03831431478669199,0.034219667,0.004094647471208898
0.038526032691387116,0.03744692,0.0010791128627337804
0.03858601694274736,0.03802854,0.0005574787156660613
0.03493599672721253,0.033378337,0.001557660148604971
0.03518372181801942,0.04084633,0.005662607364366981
0.031469523079697984,0.04045634,0.008986816637213332
0.030456976497920122,0.038461365,0.008004388307778273
0.030866895790887312,0.031698,0.000831103895115419
0.031473522698455894,0.031502847,2.9323929971611373e-05
0.0209547147944058,0.0351395,0.014184786300412314
0.018538022480523178,0.040190753,0.021652730115139893
0.02865628163234815,0.033888467,0.005232185023859887
0.02920544601726385,0.03575316,0.0065477146978393
0.029430153402318117,0.03787115,0.008440995034943465
0.028961385957200034,0.03256798,0.0036065956733637022
0.031204373921643557,0.03618377,0.004979396824349103
0.03174326759694871,0.030863166,0.0008801017415409965
0.03164659171237733,0.033305578,0.0016589862214109671
0.029516885853643326,0.03582206,0.006305174105529877
0.030202759031129733,0.032566078,0.0023633189760914886
0.03358165984222437,0.025623731,0.007957928527088418
0.029982720406137253,0.030374732,0.0003920114623682247
0.027877705717539444,0.028627913,0.000750207727694855
0.027891131659220983,0.030260839,0.002369706908989619
0.029182611384070002,0.026217911,0.0029646999916196695
0.02189605092729402,0.022401527,0.0005054756430261098
0.02295324098254523,0.023425508,0.00047226730798402214
0.02384791441093297,0.016019894,0.007828020600779962
0.02485646972580147,0.017197292,0.007659177427722933
0.0245399157838638,0.015091188,0.0094487275318916
0.024239126609681035,0.017497411,0.00674171561193266
0.023332716780694283,0.020736309,0.002596408012302674
0.022166407941652935,0.02346988,0.0013034722816212957
0.022149924032619905,0.023242198,0.001092273898192931
0.022245721998298502,0.022252653,6.930795824193481e-06
0.021448419521104132,0.018967934,0.0024804855682957518
0.01876801469670033,0.022604836,0.0038368214543035087
0.01942861603783076,0.026213227,0.006784610802069258
0.020756879712447465,0.026401298,0.005644418408170402
0.021400063387868946,0.023276811,0.0018767480777520489
0.016672245361759448,0.017589787,0.0009175416595198875
0.017616327667593048,0.01569917,0.0019171571377506712
0.017999814492707385,0.016622938,0.0013768762769748102
0.018749097116162617,0.017747117,0.00100197990970834
0.015925272155258328,0.012366821,0.0035584510971638263
0.016969315414274388,0.014561536,0.002407779623711758
0.015979631259178367,0.00848159,0.007498041181897369
0.020024414034961975,0.014761619,0.005262794765114105
0.01876338580593428,0.017985657,0.000777728948443742
0.01799774214410803,0.016225152,0.0017725904264452204
0.019303865716062227,0.020037392,0.0007335264382737489
0.0187705529937693,0.018899616,0.00012906286025558822
0.018716611799348977,0.015567709,0.0031489030388490227
0.018505915634146476,0.011616843,0.006889072812906051
0.017802139934633303,0.020305702,0.0025035625281590937
0.01826091225270774,0.024880795,0.006619882555560806
0.021042551589666836,0.023069296,0.002026744442523487
0.017081939550772723,0.016661875,0.000420064600840625
0.017839962435161057,0.014488811,0.003351151761805001
0.01717481955910788,0.011433719,0.005741100833068946
0.016400725009176154,0.012669696,0.0037310294679135277
0.016081392211947154,0.014953559,0.0011278329474064819
0.016037981164722936,0.02244463,0.0064066488769955465
0.01637504214460173,0.019723633,0.00334859115963659
0.017000769920274,0.0056939796,0.01130679035894511
0.014120293644570727,0.0058471747,0.00827311897029819
0.011732754294348077,0.011805138,7.238332502810564e-05
0.009750275698890247,0.018924242,0.009173966186652623
0.016095037848654927,0.026381101,0.010286063610609828
0.021315018824832225,0.020344503,0.0009705156009361983
0.024490807279372154,0.024471374,1.943305077546642e-05
0.02496057671712218,0.01997246,0.004988116372688395
0.028262751002780962,0.029822208,0.00155945698452754
0.0313739724623776,0.03971368,0.008339708281793541
0.031036537632791864,0.03789963,0.006863090648801459
0.03498637766741584,0.043158535,0.008172157246839305
0.03510667593988929,0.04027413,0.0051674523779436585
0.03542993374070222,0.03459196,0.000837972088661737
0.03097938013023645,0.023696382,0.007282998531525437
0.02123987110984569,0.018798135,0.0024417358888412025
0.021347136934273283,0.017664421,0.0036827155845094127
0.021347275843822913,0.021721551,0.00037427535096411224
0.020304087063664978,0.015582495,0.004721591694647854
0.019990031328715446,0.015892295,0.004097736161865356
0.0199548899584503,0.016592942,0.0033619477802009426
0.012471901541589291,0.01576654,0.00329463900065562
0.012673742123620437,0.013822065,0.0011483226113749283
0.009036121481601891,0.008973142,6.297934943884365e-05
0.011252728232258504,0.019376058,0.008123329899197871
0.01202718162144197,0.033727594,0.021700412098517287
0.10300797742419263,0.075205654,0.027802323518324096
0.10275803342946395,0.09855332,0.0042047111738525295
0.10210623226984682,0.10482777,0.0027215368308192295
0.10005653424548147,0.102386706,0.0023301713318920336
0.09843107986496512,0.10307633,0.004645251452459656
0.09932194224742293,0.09686587,0.0024560721888863962
0.09964389378142234,0.09195801,0.007685885074852669
0.09969470419213768,0.090040006,0.009654698448634105
0.09960313570856846,0.08573324,0.01386989337563313
0.10097567357642753,0.08147972,0.01949595280511482
0.02234902825839164,0.0514028,0.029053771526745535
0.022396099413454988,0.041314695,0.018918595616995833
0.022216569522702952,0.031707637,0.0094910674893019
0.018432713051297213,0.021023244,0.0025905306143979775
0.013246015311967741,0.010987004,0.0022590110467785706
0.013240053279171118,0.012854983,0.0003850701803661677
0.012315422293699575,0.015216933,0.002901510338329482
0.016858785852959152,0.015226121,0.0016326647924089395
0.015950002283320604,0.017751828,0.0018018255527160777
0.01471375027630392,0.017149141,0.0024353907820218474
0.018496016955756915,0.0164765,0.00201951617636658
0.018766030666717424,0.021847341,0.003081310542932616
0.035150421054480144,0.025168637,0.00998178424072034
0.0348796223219986,0.035748363,0.0008687402192001301
0.03612608448520917,0.039191544,0.0030654595707295534
0.03608385280867856,0.036210857,0.0001270045230742159
0.03677627647395162,0.043355748,0.0065794715834138
0.032684626255555786,0.039421488,0.006736861344055496
0.032699023279802474,0.03366113,0.0009621075359419265
0.031170349058487135,0.030174265,0.000996084374167639
0.03212922601061005,0.024424033,0.007705192771126218
0.03356567425870582,0.022637568,0.010928105844494544
0.023401448814517382,0.025304481,0.0019030325726209843
0.022298245133512074,0.01916213,0.003136115522735173
0.02078625384325417,0.0149913225,0.005794931310957988
0.02341415326721385,0.014322458,0.009091695432135609
0.022149672399790203,0.012998633,0.009151039313108837
0.021378544531631755,0.01357805,0.007800494693088817
0.01808268795759177,0.014390404,0.003692283621437309
0.018356547632513785,0.0191339,0.0007773517283813716
0.0208573150151706,0.027586414,0.006729098532226061
0.02150110242078297,0.026173279,0.004672176268601492
0.02414683487501978,0.021127814,0.0030190204480016157
0.024553088900085424,0.015650842,0.008902246561284993
0.02211244153789288,0.0154469665,0.006665475023901524
0.024657508908847735,0.023264028,0.0013934807768859123
0.024236778818163274,0.026022896,0.0017861173524528762
0.023304341187884638,0.024176897,0.0008725562931992323
0.023661325318988263,0.029417476,0.0057561503664889935
0.022554233444274374,0.024233673,0.0016794393236032046
0.020339121712203607,0.023515474,0.0031763523390334995
0.019869065059253087,0.018933248,0.0009358172844136856
0.017643456557194234,0.012642969,0.005000487179855347
0.018648454359108727,0.018396601,0.000251853278214257
0.020539196729296324,0.025259376,0.004720178842908266
0.016717672107970278,0.022080457,0.005362784730041464
0.015520760314326401,0.019410137,0.0038893767727803032
0.017095100103993878,0.019162511,0.0020674113490386156
0.01715564533057359,0.01788564,0.0007299949329838441
0.01822823393885818,0.018597903,0.0003696687912491288
0.019142843229980583,0.016438857,0.0027039865090562054
0.01881929980703395,0.020222077,0.0014027773391385723
0.020379129490712126,0.023549924,0.0031707941825600064
0.022488620652714855,0.02554912,0.003060498685678356
0.019747116981939046,0.026024256,0.0062771389196360425
0.02555981054854574,0.021928478,0.0036313325161951987
0.02583148316697789,0.026330933,0.00049944980783748
0.026297214469667707,0.029021645,0.0027244304951464793
0.026854154063933863,0.031802777,0.004948623137003408
0.02688222722604984,0.027613252,0.0007310251753020885
0.027984234361694612,0.024480265,0.0035039697278006453
0.027416654669845,0.026538469,0.0008781857725023191
0.027962172294517924,0.019172609,0.00878956344213145
0.024746777223821948,0.01946182,0.005284957321759532
0.028425374820860588,0.018058402,0.010366972357066833
0.02026227745990332,0.024630766,0.004368488902048509
0.023096815547732175,0.027216692,0.004119875976058184
0.023006283037460683,0.027207138,0.004200854979359271
0.023769514816656317,0.021870798,0.0018987173166420124
0.022067691464867104,0.023521595,0.0014539032383303757
0.022833334865577648,0.022248536,0.0005847985172347525
0.022638565775077824,0.024201768,0.0015632017440385775
0.02247740462887028,0.022855792,0.000378387565734592
0.02283750627632875,0.023825917,0.000988411116640383
0.01958421475482019,0.02319158,0.003607365794062293
0.025585460876403395,0.016044866,0.009540594582734648
0.02594274523522425,0.025788844,0.00015390160347986473
0.025662852922306696,0.02451314,0.0011497126015288031
0.026222304360022264,0.023215739,0.003006565303554254
0.024397669907269395,0.034336913,0.00993924346977719
0.024359002501224254,0.031515747,0.007156744807506825
0.033991305889989554,0.032962605,0.0010287005328194487
0.03461801662205203,0.040426955,0.005808938004985019
0.03504483660055362,0.04433942,0.009294581810701266
0.038009510294757326,0.056215633,0.018206122412123243
0.038358377670766525,0.046623234,0.008264856034992524
0.038772255875674594,0.040334437,0.0015621811668001528
0.03874898947051048,0.037805177,0.0009438121991443629
0.0400534121118583,0.040941816,0.0008884037114582771
0.04164671448689634,0.043345463,0.001698748043955027
0.04146479580429073,0.039792426,0.0016723698737906995
0.03677366804919262,0.0369918,0.00021813306369762586
0.03638399765568447,0.036810186,0.00042618810457515505
0.03598627591303958,0.03834284,0.002356565056522951
0.032790969414111186,0.031216452,0.0015745175158939848
0.028015150142413493,0.031163573,0.0031484231226621903
0.028034421558441866,0.030519556,0.0024851346957066173
0.028817218491915996,0.030418124,0.0016009055579859661
0.028073317162527835,0.0259634,0.0021099176032684207
0.02247331869311337,0.02382675,0.0013534313022374664
0.021081954723525885,0.025812699,0.004730743804644701
0.017695918985481597,0.021097785,0.003401865876440667
0.017040979920025436,0.022577459,0.005536479072575005
0.017540436630383984,0.013694153,0.0038462834630766073
0.015398534382127177,0.013549126,0.001849408628784072
0.011886528753449931,0.02122791,0.009341380498597607
0.012394101928156915,0.01821209,0.0058179873868998856
0.0150749672453222,0.015862513,0.0007875460882368363
0.017468726732489344,0.0192554,0.0017866729714901483
0.017235349019349464,0.01888185,0.0016465009252420587
0.021196086747989663,0.019769022,0.0014270645067548833
0.021250405840589355,0.015411504,0.005838902227594207
0.02130708939731671,0.01971403,0.001593059891467824
0.02308848105338994,0.026369778,0.003281297386012641
0.024034854312047608,0.017426515,0.006608339313969262
0.023354445428530733,0.012345427,0.011009018712620298
0.022997454869128447,0.011732672,0.01126478252796052
0.022038347932745207,0.011095793,0.010942554946292628
0.019921250980076313,0.023669083,0.0037478316913275717
0.02120933655796332,0.02744868,0.006239343693873457
0.022739101206787977,0.03229378,0.00955468043135747
0.02657802415653649,0.034197517,0.007619492582831948
0.026640929847029364,0.027158355,0.0005174254933322311
0.02890151490530556,0.023633381,0.005268133553476984
0.028516512901616723,0.024138099,0.004378414318991334
0.02882989602588097,0.02160519,0.007224706136211553
0.028583232614495076,0.022907346,0.005675886127449788
0.02869371279458201,0.022256954,0.006436759152809741
0.0271824403147688,0.006714993,0.02046744715827609
0.027212097292278435,0.020076463,0.007135634293292191
0.023879038628927846,0.025154682,0.0012756432473739199
0.01967097783452079,0.02377631,0.004105331730188875
0.022900843329802564,0.021960206,0.000940636999980024
0.018783236293799844,0.017012276,0.0017709605383944178
0.018774906719065166,0.027290469,0.008515562316441082
0.01845770537723136,0.029458974,0.011001268179525615
0.017619525512791164,0.016275438,0.0013440879640345647
0.018241526080175874,0.014007091,0.004234435489281652
0.018212417235025445,0.017129399,0.0010830183526363765
0.03229695528125508,0.02625015,0.006046805226561855
0.033797089013376684,0.032496486,0.0013006031542210292
0.03450241934221101,0.026296696,0.008205723647883655
0.032280119979411805,0.026329383,0.005950736725360596
0.03290892986659321,0.035146147,0.002237217146117361
0.04129325802173289,0.048604403,0.007311144669392977
0.0413795285881839,0.05862457,0.017245040738455272
0.0469698196396582,0.056948964,0.009979143913055197
0.050306766388305786,0.053296328,0.0029895612026365967
0.0512984586969078,0.05258513,0.0012866699978649199
0.044790424351590634,0.039221663,0.005568761323588849
0.04661558024184123,0.040831577,0.005784003209036742
0.04917142576133414,0.051065244,0.0018938180192788062
0.04914103611853623,0.05027316,0.0011321252629468495
0.048247639043883433,0.0446988,0.0035488381522456314
0.0324340290565552,0.02992715,0.002506879641539027
0.03265185550824853,0.023252951,0.009398904526989181
0.033479213195494115,0.030593257,0.002885955798080861
0.031256896925169184,0.033916052,0.002659155505698965
0.03130120640446769,0.030675659,0.0006255474482976045
0.03141120061348389,0.028649697,0.002761503533229334
0.022010596780511628,0.02515095,0.0031403523549110787
0.021455632233669402,0.02326891,0.0018132778912285548
0.019829880766312244,0.016645031,0.003184849716464641
0.02041574146445584,0.013897695,0.006518046817143675
0.021040664324320838,0.015636586,0.005404078671492622
0.019588163660828013,0.013913504,0.0056746598128117505
0.01754063423562129,0.016716324,0.0008243104426868715
0.017562994687452614,0.017775094,0.0002120994491431119
0.017179821837811346,0.018927332,0.0017475101760340978
0.017019220538980202,0.016957646,6.157430315657103e-05
0.015935372314659503,0.020519584,0.004584212102683637
0.015546070438181509,0.017484821,0.001938750941003214
0.01647456834337204,0.012581628,0.0038929405274102033
0.016365564631219014,0.01219467,0.004170894825751885
0.018338399743205017,0.011378011,0.006960389008289283
0.018717864244823513,0.0120976465,0.0066202177625346754
0.01698638072448653,0.017525835,0.0005394542382391107
0.01884884525917875,0.017022265,0.0018265801378379992
0.01896608232709415,0.017836811,0.0011292713061238045
0.0189653075619073,0.01545613,0.0035091777651043016
0.0187846371073301,0.009114017,0.00967062032856299
0.020667569424463295,0.011999662,0.008667907390249752
0.018358936349206732,0.016785849,0.0015730874634321199
0.018578252167440933,0.015555524,0.0030227279001846727
0.019277518731762526,0.016534802,0.002742717159201262
0.019095060758056417,0.01603653,0.0030585316640756276
0.01894650474648619,0.006658975,0.012287529711534028
0.024006685332967726,0.016348759,0.007657926620556799
0.024440744591489486,0.023535725,0.0009050198621899409
0.024024265647360026,0.020787599,0.0032366670821391934
0.025441455331077507,0.012655901,0.012785554539790085
0.023721430855992615,0.006376152,0.017345278929177105
0.023733169869202923,0.01521128,0.008521889433879208
0.02393143335695686,0.01943119,0.004500242791728396
0.02734813932793694,0.028629491,0.0012813517777387588
0.027069493564518127,0.03566771,0.008598216441718903
0.026718440797037044,0.035067894,0.008349452767664037
0.025506223762306643,0.02675841,0.0012521862742572304
0.02707428262586535,0.037228446,0.010154163827944387
0.02567640354237707,0.03629694,0.010620537797592564
0.041761514004109275,0.038124014,0.0036375003119686958
0.0465434457852958,0.04372092,0.0028225261464236567
0.04654815815645071,0.044321567,0.0022265913363060594
0.04793232016321088,0.043636605,0.004295715019663825
0.04230555760837419,0.040676374,0.001629183619984223
0.041422477219378695,0.04448084,0.0030583643874766975
0.04292221240897311,0.041553594,0.0013686182369722216
0.03991141315027622,0.034818906,0.00509250681325344
0.03617535318494862,0.027918544,0.008256809518347438
0.038618927144338136,0.02977157,0.008847357028056627
0.0312711131254536,0.027279187,0.0039919261316162455
0.027538088302666273,0.020389583,0.0071485053408685585
0.027524863750671074,0.019541,0.00798386466596
0.02632816412342164,0.025615193,0.0007129711736497575
0.026406831623877944,0.0213033,0.005103531809415283
0.028038858609152766,0.02450851,0.0035303488242158614
0.027257582546295397,0.025021875,0.0022357072691337986
0.028899292099599676,0.027884137,0.001015155214195089
0.028799452818861124,0.025890114,0.0029093390329982018
0.02243835896748061,0.022770263,0.00033190428716187506
0.02273646076450931,0.021069204,0.0016672563297568457
0.023440970841403994,0.022800026,0.0006409443799219455
0.023761404696278944,0.022018591,0.0017428137542537595
0.02215413161153023,0.018464755,0.003689376344625399
0.021808049204047913,0.017555008,0.004253041492995019
0.018439063395246074,0.015906759,0.0025323047888122056
0.018049793618393782,0.01503368,0.003016113604081515
0.017033174729049784,0.013882391,0.003150783574283701
0.01763787088727684,0.017242577,0.00039529396033019873
0.016533923947634362,0.02195275,0.0054188262136558064
0.026875997530158447,0.022237971,0.0046380261051019896
0.02639992123548628,0.018905705,0.0074942163944685565
0.02647824404141919,0.022072356,0.004405887847161453
0.027428301476241108,0.028597312,0.0011690105718364756
0.03414726488242489,0.033940177,0.00020708747158389856
0.033048039102976094,0.033853024,0.0008049851413323775
0.0331146506981428,0.028496481,0.004618169219928539
0.03191731674631363,0.025350582,0.006566734891731797
0.03256879848807094,0.028207619,0.004361179744889712
0.0386118017060302,0.03220758,0.006404223285391163
0.03226912092161549,0.034569383,0.0023002617459260133
0.03192476254920574,0.034421373,0.002496610609487575
0.03184041687848223,0.030383836,0.001456580400487309
0.032697616505704116,0.027786635,0.004910981643281173
0.02589157595674112,0.020761495,0.00513008050064161
0.026103731484849766,0.017148802,0.008954929427941159
0.026313243843300145,0.020393232,0.005920011959655087
0.02741241288342856,0.028339474,0.0009270606472215788
0.02776635691103825,0.038414788,0.010648430590058475
0.019121625427144757,0.028925719,0.009804093312484035
0.019569428578161796,0.021619016,0.0020495877264503637
0.020799819177773748,0.019019088,0.0017807314012320379
0.021501444582350638,0.016456882,0.0050445630443171526
0.03633608790768348,0.029733554,0.0066025343788977744
0.03553089441505801,0.040252913,0.004722018374525197
0.03551697931902909,0.039501578,0.003984598296708823
0.036590185569867074,0.03940491,0.0028147244879160524
0.037277642712884675,0.03152281,0.005754832253747712
0.03718296735730295,0.0229716,0.01421136706318979
0.03639718564322701,0.031303525,0.005093660672218711
0.03730124984495515,0.05431156,0.01701030875928527
0.10862816606993156,0.108886555,0.0002583887672953089
0.11154664464004127,0.13367017,0.02212352149479302
0.11032023298512854,0.12072763,0.010407395484338625
0.10935239363577633,0.11179279,0.002440394273731425
0.11010341153614223,0.10189505,0.008208362321779128
0.1101636316477039,0.09327567,0.016887957960245864
0.11044429679982577,0.09462188,0.015822414957212552
0.10991902097066134,0.0984243,0.011494720419246846
0.11059219389941764,0.0911781,0.019414097068572764
0.11076944506609608,0.08066524,0.030104206864477887
0.020412240213976113,0.042861436,0.022449195348396095
0.018540387790710766,0.028518414,0.009978026334135692
0.02229637610927709,0.021208916,0.0010874602498162599
0.021170789610463876,0.011694961,0.00947582838298728
0.021274298777066547,0.014175864,0.007098434840523082
0.020311668035240166,0.017208064,0.003103604060263627
0.021834673677991502,0.026653606,0.004818932766605742
0.027922166462016198,0.033993643,0.006071476315188316
0.02654670495666081,0.037944913,0.011398207953800615
0.02835381655808332,0.03786222,0.009508402358332849
0.027805782483848816,0.03538123,0.007575448973146194
0.027208201643294204,0.03004056,0.0028323586469231957
0.03414835370531487,0.024359943,0.009788410360125774
0.034058977933100476,0.026515363,0.007543615148834004
0.034075447574247825,0.025384245,0.00869120213388394
0.0346457334850448,0.03334837,0.0012973631415980694
0.032458806441447344,0.034852616,0.0023938100474862195
0.027383584406931803,0.026998771,0.00038481305237571956
0.02688133529134391,0.024579935,0.002301400515514595
0.0285576368897272,0.025158485,0.003399151492030704
0.03081799464740133,0.026369387,0.0044486073634800866
0.030506036684277687,0.02155222,0.008953816697362098
0.022817223468625997,0.017677568,0.005139655569398854
0.025846035710134597,0.019760074,0.006085961616196723
0.02597016838131939,0.019752609,0.006217559769139635
0.025337488502565095,0.01606261,0.009274878651204774
0.028940297761018616,0.019650005,0.009290292956884248
0.026539153552610415,0.019076768,0.00746238524373247
0.025879696174360825,0.020399693,0.005480002774693085
0.026750925307083458,0.024781035,0.001969890047717422
0.02876085757425807,0.03239354,0.0036326836127898894
0.028111669263092325,0.039475176,0.011363507220300391
0.03155713350869735,0.039560076,0.008002942340597313
0.028452618859020933,0.03064407,0.002191451498063341
0.02923684243602502,0.02878688,0.0004499615405296059
0.030552570143880353,0.029682739,0.0008698314374108174
0.04082763191250268,0.03448401,0.0063436217227310285
0.04014242557765115,0.039484657,0.0006577682304488505
0.0420653059727944,0.041792095,0.0002732112653053842
0.04020773585948388,0.037571933,0.002635802738994761
0.03893103187740641,0.04014409,0.0012130577319781274
0.038607302944650104,0.038056385,0.0005509181725878026
0.0381607773061036,0.027908694,0.010252083307051553
0.038332550954829125,0.026883725,0.011448825877915292
0.038298538240814355,0.025130149,0.01316838926377311
0.043358441675516585,0.03955373,0.003804709995600203
0.02719260982988597,0.040863164,0.01367055393935918
0.027637602885470344,0.034135703,0.006498100111975717
0.027261860717844918,0.03381421,0.006552349726843879
0.02688427436879515,0.0367667,0.009882426077810532
0.028253492518653892,0.036615007,0.008361514106998421
0.028750497407692848,0.034384836,0.005634338103753151
0.029005560481310914,0.032859992,0.003854431754588057
0.029919689725105218,0.030796865,0.0008771752762156207
0.029800791171227844,0.032971963,0.003171172115171997
0.022743652604363774,0.021307798,0.0014358545018657194
0.02249489983734178,0.014110192,0.008384708112147327
0.022520269849870697,0.016101478,0.006418792182181374
0.022580168964480275,0.016273033,0.006307136090611332
0.019247750815929877,0.022391897,0.0031441458789687286
0.018244126229530637,0.018750368,0.0005062414566218212
0.016953678106119613,0.015831467,0.0011222113419079582
0.016733972698972362,0.01277168,0.003962292679176468
0.013613585657262275,0.014847248,0.0012336622040634657
0.01433148463863038,0.016265653,0.0019341684351573095
0.013469396606144567,0.01887728,0.005407884269895892
0.015180576391877676,0.01905559,0.0038750136416535134
0.015054701630409874,0.011086599,0.003968102660413898
0.01450363075894943,0.016748572,0.002244941009453624
0.013912416868625621,0.009127385,0.004785031885622482
0.015773977838909388,0.016901929,0.0011279510925652977
0.015746351363548548,0.01638906,0.0006427094019562894
0.01569690587009018,0.009674064,0.006022841986368353
0.015258064345607536,0.011384524,0.0038735399406049417
0.014551696571383632,0.009523441,0.005028255487654365
0.015324910659816584,0.013593336,0.0017315750238564818
0.014774583819322156,0.014811393,3.680905420346339e-05
0.015406632373908933,0.016138852,0.0007322192686997093
0.020315406034639147,0.024174875,0.0038594686138126583
0.020328617270677765,0.025334511,0.005005893681556503
