Date,Open,Close,High,Low,Volume,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility,SMA14,EMA14,RSI14,MACD_h,MACD_sl,GARCH_rolling_predictions,GARCH_forward_looking_predictions
2021-10-08,56.98,52.19,56.98,50.7,5797660.0,-0.08288330507838504,0.11677441847262493,-0.13901923817164175,0.0535344301382383,0.06649932140809099,0.058621836085547725,0.0,52.19,0.0,0.0,0.0,0,0.0
2021-10-11,52.36,49.0,52.48,48.75,4300953.0,-0.06307060754469518,0.07372694719197748,-0.2986177618187025,0.04382715107199441,0.06612808909709894,0.05136921876743923,0.0,51.76466666666666,0.0,0.0,0.0,0,0.0
2021-10-12,48.33,51.67,51.7,48.26,4593482.0,0.05305704418846702,0.06885472131749815,0.06580171609044605,0.04698158824261387,0.0655947819249006,0.04660935010689469,0.0,51.752044444444444,0.0,0.0,0.0,0,0.0
2021-10-13,51.19,52.68,54.54,49.8,4974718.0,0.01935853457598702,0.09091939338683508,0.07973034344580121,0.04643812980217282,0.0632396918392286,0.045740829048745116,0.0,51.87577185185185,0.0,0.0,0.0,0,0.0
2021-10-14,52.5,55.5,57.9,51.9,7479652.0,0.05214714387730801,0.10939859440710675,0.40781758125303114,0.04894611120733729,0.062933103367943,0.046766540501564896,0.0,52.359002271604936,0.0,0.0,0.0,0,0.0
2021-10-15,53.96,54.6,56.48,53.1,4683043.0,-0.016349138001529262,0.061709664937092956,-0.4682381545324912,0.045783704681487854,0.06280133471296794,0.05006467665353633,0.0,52.65780196872428,0.0,0.0,0.0,0,0.0
2021-10-18,54.0,55.81,56.95,54.0,4607837.0,0.02191918204948262,0.05318964332891696,-0.01618956280339212,0.04618982984913606,0.0616196968541698,0.050452960692162846,0.0,53.07809503956104,0.0,0.0,0.0,0,0.0
2021-10-19,56.8,52.88,57.76,52.78,6243992.0,-0.053927869256911176,0.09016416350939238,0.3038611719183315,0.04925533911527652,0.06237185301312641,0.05077305937316171,0.0,53.05168236761957,0.0,0.0,0.0,0,0.0
2021-10-20,52.34,58.4,60.99,52.0,10386361.0,0.09929069429075055,0.1594661977269376,0.5088737817242048,0.05890820552151397,0.055320459352729584,0.05075687158966235,0.0,53.7647913852703,0.0,0.0,0.0,0,0.0
2021-10-21,56.66,56.92,59.15,56.0,7447039.0,-0.02566911661253002,0.05472489968924599,-0.33267699942360274,0.058621836085547746,0.05499552280440107,0.03946204843959691,0.0,54.18548586723426,0.0,0.0,0.0,0,0.0
2021-10-22,57.12,56.1,59.58,55.03,7093657.0,-0.014510960693000285,0.07944145621346888,-0.048615499259407,0.05136921876743926,0.05401740339254749,0.04266734995583857,0.0,54.44075441826969,0.0,0.0,0.0,0,0.0
2021-10-25,56.0,59.15,60.6,56.0,8194379.0,0.052940777895744695,0.07894320234011953,0.14424742694756,0.04660935010689472,0.05233821956740341,0.0442937438835958,0.0,55.06865382916706,0.0,0.0,0.0,0,0.0
2021-10-26,58.06,58.54,60.49,57.76,6497895.0,-0.010366309160655618,0.04618156753425229,-0.2319701531128846,0.045740829048745144,0.05011544618493316,0.0427743199762626,0.0,55.53149998527812,0.0,0.0,0.0,0,0.0
2021-10-27,58.5,61.14,61.8,58.01,8527426.0,0.043456035198948584,0.06328795498567263,0.2718092791676625,0.04676654050156493,0.04723690280209377,0.042981165134467106,55.32714285714286,56.27929998724104,68.16971241615609,0.0,0.0,0,0.0
2021-10-28,60.0,57.62,60.7,56.02,7017490.0,-0.05929658680630645,0.08023492823348999,-0.19488195322193924,0.05006467665353636,0.048424044019228944,0.04081974416528811,55.71500000000001,56.45805998894224,56.771712929011514,0.0,0.0,0,0.0
2021-10-29,57.5,59.72,59.78,56.48,5519954.0,0.03579724301460718,0.05678456367080553,-0.24003607732302967,0.05045296069216288,0.04761507870290465,0.03598510487074723,56.48071428571428,56.89298532374994,60.96498321185759,0.0,0.0,0,0.0
2021-11-01,59.98,58.8,61.75,58.51,6259455.0,-0.015525117766408414,0.05389629570794163,0.1257235936981811,0.05077305937316174,0.04672477287589895,0.03987319668936458,56.99,57.14725394724995,58.29699319015134,0.0,0.0,0,0.0
2021-11-02,58.1,55.72,58.1,54.71,5961244.0,-0.05380270599297621,0.06011915578213145,-0.04881393648965293,0.05075687158966237,0.04784625134567702,0.0404326368074725,57.20714285714286,56.95695342094996,50.352402734916446,0.0,0.0,0,0.0
2021-11-03,54.9,53.95,55.45,52.11,4553568.0,-0.032281457207461006,0.062124844875252716,-0.26936808264765943,0.039462048439596935,0.04751951281078497,0.03496791039149652,57.096428571428575,56.55602629815663,46.43599959063955,0.0,0.0,0,0.0
2021-11-04,54.21,56.66,58.4,54.21,5590293.0,0.04901080269822655,0.07445049656193437,0.20512059933840554,0.042667349955838596,0.04819853980602845,0.0320133228486034,57.24357142857143,56.569889458402415,52.52458831011592,0.0,0.0,0,0.0
2021-11-05,56.3,59.08,60.4,56.2,7761217.0,0.04182396326080884,0.07207234804112339,0.3281074509752884,0.04429374388359583,0.048453973455919785,0.03654178365351048,57.47714285714285,56.90457086394876,57.20289593083283,0.0,0.0,0,0.0
2021-11-08,59.98,61.4,63.7,59.86,7686351.0,0.03851737748991724,0.062176060153564805,-0.00969299324827766,0.04277431997626263,0.043677518145979394,0.03514686217791974,58.08571428571428,57.50396141542226,61.15486860435414,0.0,0.0,0,0.0
2021-11-09,64.0,60.47,66.25,60.18,6210686.0,-0.01526246086797478,0.09609539366443176,-0.21317480171414616,0.04298116513446714,0.043873547028223575,0.03339854777472877,58.23357142857143,57.899433226699294,58.81045757637897,0.0,0.0,0,0.0
