Date,Open,Close,High,Low,Volume,Log_Returns,Log_Trading_Range,Log_Volume_Change,Previous_10_Day_Volatility,Previous_30_Day_Volatility,Next_10_Days_Volatility,SMA14,EMA14,RSI14,MACD_h,MACD_sl,GARCH_rolling_predictions,GARCH_forward_looking_predictions
2009-12-14,54.75,55.4,55.68,52.6,867624.0,0.010889399799268062,0.05690489628250006,-0.1252056516548219,0.0420968095862445,0.043478010650405824,0.03524313018306919,0.0,55.4,0.0,0.0,0.0,0,0.0
2009-12-15,55.77,56.1,57.3,55.77,729429.0,0.012556218775412908,0.027064533319231643,-0.17349640479739925,0.04228329426921234,0.04051015209863701,0.03489793545752864,0.0,55.49333333333334,0.0,0.0,0.0,0,0.0
2009-12-16,55.68,53.3,56.0,53.21,630201.0,-0.05119948135685215,0.0511053421268719,-0.1462232201702509,0.04029442571977432,0.04166464347081516,0.034771900618544634,0.0,55.2008888888889,0.0,0.0,0.0,0,0.0
2009-12-17,53.3,49.83,53.95,49.56,759082.0,-0.06731911887848563,0.08487363494320199,0.18607099233095248,0.04090900455567037,0.043535957056615525,0.03258519680208338,0.0,54.48477037037038,0.0,0.0,0.0,0,0.0
2009-12-18,48.0,50.42,51.66,47.74,813757.0,0.011770709466460527,0.07891416675701057,0.06955198718560851,0.03310175014843072,0.04350631721752952,0.02398669572044088,0.0,53.94280098765433,0.0,0.0,0.0,0,0.0
2009-12-21,49.9,51.08,51.48,49.24,481571.0,0.013005109404564674,0.044487081411673124,-0.5246081194016039,0.03242069617020477,0.04325181856094646,0.023748678095145807,0.0,53.56109418930042,0.0,0.0,0.0,0,0.0
2009-12-22,51.29,48.55,51.48,48.1,652549.0,-0.050798836427004446,0.06791120561621034,0.30383255592802705,0.0318050980276218,0.04367397236889241,0.02340174697765102,0.0,52.8929482973937,0.0,0.0,0.0,0,0.0
2009-12-23,48.44,49.85,50.49,48.4,579091.0,0.02642430167051346,0.04227548314823837,-0.11942659940904399,0.03445932300953316,0.04383965742857363,0.016491216076955802,0.0,52.48722185774121,0.0,0.0,0.0,0,0.0
2009-12-24,49.68,50.85,51.18,49.12,596886.0,0.019861626086721706,0.04108254689275581,0.03026650763085037,0.036143138088049774,0.04392969188681611,0.017739080825750597,0.0,52.26892561004239,0.0,0.0,0.0,0,0.0
2009-12-25,50.3,49.39,50.95,49.0,508291.0,-0.02913214794203567,0.03902446155810724,-0.1606720221675335,0.03524313018306909,0.04254908100956376,0.017009377682560344,0.0,51.88506886203673,0.0,0.0,0.0,0,0.0
2009-12-28,49.55,49.64,50.35,49.39,441605.0,0.005048985783873139,0.01925064461203796,-0.1406383008544605,0.03489793545752855,0.042547299982982185,0.018652231583856024,0.0,51.58572634709851,0.0,0.0,0.0,0,0.0
2009-12-29,49.64,50.18,50.28,49.04,415230.0,0.010819580601869827,0.024971092094090874,-0.06158323378583397,0.03477190061854454,0.04242521269703548,0.021157850428453917,0.0,51.39829616748537,0.0,0.0,0.0,0,0.0
2009-12-30,50.18,50.98,52.38,50.0,757610.0,0.015816858009693124,0.04650183365142002,0.6013361577856475,0.032585196802083286,0.04145069021280852,0.025633448999127062,0.0,51.34252334515399,0.0,0.0,0.0,0,0.0
2009-12-31,50.98,50.91,51.8,50.08,333507.0,-0.0013740310337251316,0.03376842247359413,-0.820504886721718,0.023986695720440765,0.04050185256234246,0.025927348668662083,51.17714285714286,51.28485356580013,41.17370683498777,0.0,0.0,0,0.0
2010-01-04,51.2,51.01,51.46,50.67,364403.0,0.0019623240205906,0.015470787365779781,0.08859654342257173,0.023748678095145685,0.04041425092525716,0.027337237925777347,50.86357142857143,51.248206423693446,41.837087916891385,0.0,0.0,0,0.0
2010-01-05,51.3,51.16,51.45,50.37,416725.0,0.0029362847758069854,0.02121470252249935,0.13416613376593034,0.0234017469776509,0.040222964982406746,0.029204809627794273,50.510714285714286,51.23644556720099,42.87766320346078,0.0,0.0,0,0.0
2010-01-06,51.26,50.38,51.26,50.36,388812.0,-0.01536370578617774,0.017713511759778644,-0.06933059552162746,0.016491216076955636,0.03602069065066675,0.034379355879679566,50.30214285714286,51.12225282490753,38.97303555256854,0.0,0.0,0,0.0
2010-01-07,50.04,48.82,50.49,48.61,605632.0,-0.031454205959650317,0.03794602581346007,0.4431766045782428,0.017739080825750434,0.03505227577662795,0.03433007522085666,50.230000000000004,50.815285781586525,32.58237274226569,0.0,0.0,0,0.0
2010-01-08,48.6,47.71,48.68,46.6,611789.0,-0.022999045436798315,0.04366772698772614,0.010114910937460309,0.017009377682560164,0.03324268918231109,0.034913356713844775,50.03642857142857,50.40124767737499,28.945368433570025,0.0,0.0,0,0.0
2010-01-11,47.8,49.22,50.09,46.82,733275.0,0.03115902543489435,0.0675109253067605,0.18113335023661747,0.018652231583855868,0.03252277459372288,0.03455084564011816,49.903571428571425,50.24374798705833,38.93188989547753,0.0,0.0,0,0.0
2010-01-12,49.3,50.78,50.98,49.25,737818.0,0.031202531313622384,0.03452403132987181,0.006176379660647768,0.021157850428453782,0.03315502669925817,0.03395501620120351,50.06285714285714,50.315248255450555,47.1898303152672,0.0,0.0,0,0.0
2010-01-13,49.8,53.28,53.97,49.5,1336659.0,0.04805844995560138,0.08645566705590646,0.5942313142347153,0.025633448999126954,0.03445112400272399,0.03280657949162066,50.307857142857145,50.71054848805715,57.18244652645069,0.0,0.0,0,0.0
2010-01-14,53.55,54.43,56.6,53.13,1350557.0,0.021354446213974754,0.0632672447462852,0.010343882976940222,0.02592734866866198,0.033041992784218904,0.026613731045923007,50.56357142857143,51.2064753563162,60.85200400739929,0.0,0.0,0,0.0
2010-01-15,54.71,53.28,55.0,52.91,645467.0,-0.021354446213974754,0.038740828316430775,-0.7382982931126261,0.02733723792577725,0.03252258632558887,0.0230267096840663,50.84142857142857,51.48294530880737,55.7102462959551,0.0,0.0,0,0.0
2010-01-19,53.51,51.82,54.0,51.6,731162.0,-0.02778485109816975,0.04546237407675724,0.12466096360453705,0.029204809627794176,0.028432210066784907,0.03159702848415786,50.99714285714286,51.527885934299725,49.94082641898682,0.0,0.0,0,0.0
2010-01-20,51.73,49.0,52.4,48.11,648133.0,-0.055955877023337486,0.085416535615634,-0.12053912721847126,0.034379355879679475,0.029712308004160755,0.03159702604730675,50.91285714285714,51.19083447639309,41.089491557296405,0.0,0.0,0,0.0
2010-01-21,48.91,49.38,50.29,48.91,342833.0,0.007725185806406909,0.027824375632607534,-0.636852474070901,0.03433007522085657,0.02921801506819964,0.031048575346701773,50.79857142857143,50.94938987954068,42.56668079207806,0.0,0.0,0,0.0
2010-01-22,49.0,47.58,49.0,46.69,579056.0,-0.03713297904222168,0.048290289127780994,0.5241557432415149,0.034913356713844684,0.029754736095424842,0.03051917518599928,50.56071428571429,50.500137895601924,37.739307516936236,0.0,0.0,0,0.0
2010-01-25,47.03,46.8,47.5,46.38,319103.0,-0.016529301951210496,0.023861379213209855,-0.5958852566946433,0.03455084564011807,0.02969550252513039,0.035874770014611715,50.26,50.006786176188335,35.84240497454236,0.0,0.0,0,0.0
2010-01-26,47.2,47.99,49.28,47.0,537769.0,0.0251094529465532,0.04737071751520583,0.5219151652456393,0.033955016201203427,0.029504542607691614,0.03661451907542556,50.03357142857143,49.73788135269656,40.73653156961173,0.0,0.0,0,0.0
2010-01-27,47.2,46.5,47.83,46.03,346351.0,-0.03154034327684396,0.03835969986305532,-0.4399763882099741,0.03280657949162057,0.02976104429004372,0.0342486248839911,49.75642857142857,49.30616383900369,36.937137428244846,0.0,0.0,0,0.0
2010-01-28,46.45,45.0,46.5,44.01,564886.0,-0.03278982282299081,0.05503543177031034,0.48917122915942457,0.026613731045922885,0.029945595935800724,0.040297857704455986,49.48357142857143,48.732008660469866,33.54518207584225,0.0,0.0,0,0.0
2010-01-29,44.52,44.28,45.66,44.2,445748.0,-0.016129381929883557,0.03249785201799682,-0.23687017096343155,0.023026709684066154,0.0288388291050359,0.040375435478957236,49.23857142857143,48.138407505740545,32.024978801777735,0.0,0.0,0,0.0
2010-02-01,39.85,40.51,41.98,39.85,2392324.0,-0.08898425062583692,0.05207090915626278,1.680266787489595,0.031597028484157755,0.0306377980088429,0.04165912018674451,48.61642857142857,47.12128650497514,25.506862703448235,-0.8509498990900353,-1.2879456958401336,0,0.0
2010-02-02,40.21,39.4,40.98,39.39,944235.0,-0.027783040910711154,0.0395721658279391,-0.929645481559934,0.03159702604730664,0.030657586744467454,0.02951188346908351,47.80357142857143,46.09178163764512,23.96055330541445,-1.0192692605349087,-1.5427630109738608,0,0.0
2010-02-03,39.32,39.46,39.9,37.4,826708.0,0.0015216842905814154,0.06470561947533149,-0.13292352660191753,0.031048575346701662,0.030454445182733443,0.02671804210264934,46.81642857142857,45.20754408595911,24.227953257066773,-1.0534426607882237,-1.806123676170917,0,0.0
2010-02-04,39.28,39.55,40.38,38.68,652728.0,0.0022781936191935692,0.043011942299597816,-0.23629104579155324,0.030519175185999173,0.029443566549531085,0.028261877001829527,45.753571428571426,44.45320487449789,24.655956679336313,-0.9974290064676516,-2.05548092778783,0,0.0
2010-02-05,39.01,41.22,41.48,39.0,964100.0,0.04135788124865014,0.06164973723168021,0.39003452022092766,0.035874770014611625,0.03014316543343166,0.028127541299342203,44.89214285714286,44.02211089123151,32.29782403978486,-0.7847189305746296,-2.2516606604314875,0,0.0
2010-02-08,41.32,41.6,42.25,40.8,771785.0,0.00917659180490471,0.03492227239306667,-0.22248900984249076,0.036614519075425477,0.02988495806970984,0.031157835235598914,44.162142857142854,43.69916277240065,33.93970951337309,-0.5654814401688801,-2.3930310204737077,0,0.0
2010-02-09,41.6,40.87,41.6,40.3,403774.0,-0.017703869691032104,0.031748698314580714,-0.6478506983331691,0.034248624883991004,0.029661058626165283,0.03115292657049579,43.58142857142857,43.321941069413896,32.31822899882788,-0.4231942445737493,-2.4988295816171453,0,0.0
2010-02-10,41.2,43.18,43.6,41.0,936014.0,0.05498112751047568,0.06148508365068084,0.8407751181360155,0.04029785770445591,0.03165450017013635,0.031120571858698133,43.138571428571424,43.30301559349205,41.79457446823059,-0.14162668961004599,-2.534236254019657,0,0.0
2010-02-11,43.18,44.26,44.7,42.8,1132599.0,0.02470390953624202,0.04343539903177218,0.1906398371243796,0.04037543547895715,0.03198817552604951,0.03366261229994269,42.90142857142856,43.43061351435978,45.62761995913322,0.13430592917543738,-2.5006597717257977,0,0.0
2010-02-12,44.28,45.89,46.33,43.66,916602.0,0.03616589378383894,0.05935734830675932,-0.21159691670555603,0.04165912018674443,0.03263611036451054,0.0335388758572686,42.83642857142858,43.75853171244515,50.88471365621928,0.4270354400173155,-2.393900911721469,0,0.0
2010-02-22,45.61,44.53,46.5,44.53,713278.0,-0.030084109073131415,0.04328919325969949,-0.25080210780389933,0.029511883469083407,0.03299044712955207,0.034875473927941526,42.589285714285715,43.8613941507858,46.81737425558054,0.5231594377563531,-2.263111052282381,0,0.0
2010-02-23,44.3,45.68,45.7,44.01,646044.0,0.025497446014143943,0.03768141707715911,-0.09900363332738493,0.02671804210264923,0.03342547469251953,0.031812459015364454,42.53071428571428,44.10387493068102,50.42583590639726,0.6500058799648327,-2.100609582291173,0,0.0
2010-02-24,45.61,47.97,48.17,45.61,900814.0,0.04891525016621756,0.05460942991852047,0.3324311860870992,0.028261877001829423,0.034766464970977115,0.03280333048882996,42.74285714285714,44.619358273256886,56.72283267599834,0.860729696938747,-1.8854271580564863,0,0.0
2010-02-25,48.3,48.18,49.7,47.48,1033282.0,0.004368181672752769,0.04569636336111582,0.1371966241464797,0.0281275412993421,0.034694358541838236,0.030675981497622497,43.021428571428565,45.094110503489304,57.25898890757499,0.978277218922704,-1.6408578533258102,0,0.0
