公司代码_CompanyCode,证券代码_R_SecuCode,上市公司代码_Comcd,股票代码_Stkcd,最新股票名称_Lstknm,交易时股票代码_Stkcdotrd,上市状态_Listedstate,ISIN编码_ISIN,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,成交量_Trdvol
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-01-28,48.01,59.94,47.17,52.85,6088529.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-01-29,50.01,80.08,49.3,60.55,8148492.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-01,59.0,95.1,58.05,95.1,11457712.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-02,78.24,86.18,60.0,60.74,9102680.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-03,57.0,68.27,53.39,67.91,7940909.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-04,60.8,69.14,58.6,59.9,6056786.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-05,57.03,61.6,51.58,51.88,4979053.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-08,51.84,52.85,48.89,48.91,3514400.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-09,48.24,48.78,45.5,45.55,3702227.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-10,45.98,48.45,44.99,46.25,3531744.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-18,46.5,48.23,45.92,46.94,3032059.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-19,46.3,51.5,46.01,49.6,3843734.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-22,48.58,49.7,47.81,48.18,3097894.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-23,48.0,48.58,45.68,46.63,2554683.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-24,46.17,48.32,46.17,47.53,2314158.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-25,47.8,50.1,47.28,49.49,3631228.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-02-26,48.02,48.4,45.1,45.56,2808700.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-01,45.23,46.18,45.23,45.88,1583031.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-02,45.9,46.98,45.69,46.44,1880151.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-03,45.98,49.15,45.5,47.64,2547946.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-04,46.84,47.3,45.87,45.91,1755933.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-05,45.71,47.85,45.67,47.67,2134419.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-08,48.0,52.97,47.15,50.8,5020276.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-09,49.91,49.95,46.6,46.66,3000162.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-10,46.6,48.95,46.58,47.48,2000848.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-11,47.0,47.88,45.85,47.08,1727248.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-12,46.9,48.6,46.65,47.97,2194950.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-15,47.8,47.8,45.71,45.98,1924878.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-16,45.99,46.38,45.14,45.7,1206989.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-17,45.95,47.35,45.32,46.78,1956889.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-18,47.0,47.87,46.16,47.6,2343661.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-19,47.58,48.97,47.01,47.63,2871103.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-22,47.6,49.24,47.6,48.58,2574815.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-23,48.6,52.96,48.6,51.46,4488841.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-24,50.0,51.29,49.02,50.14,2970170.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-25,50.08,50.08,48.05,48.78,1882751.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-26,48.5,49.45,48.22,48.46,1646106.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-29,48.46,48.5,46.69,46.99,1795030.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-30,47.13,47.19,46.2,46.25,1307119.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-03-31,46.13,46.67,46.05,46.38,976188.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-01,46.38,46.66,46.16,46.63,963104.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-02,46.5,47.48,46.19,47.15,1410664.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-06,47.3,49.08,47.3,49.08,2088535.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-07,48.8,50.89,47.8,49.59,2845905.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-08,49.38,52.6,48.81,51.72,4522942.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-09,50.99,50.99,48.81,49.5,3019292.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-12,49.85,57.77,48.6,52.7,4644609.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-13,51.88,59.59,51.88,57.96,5729374.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-14,55.7,57.79,54.22,55.98,4221787.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-15,55.1,58.95,52.96,52.96,4031706.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-16,53.0,54.99,52.18,54.24,3205460.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-19,53.68,54.6,52.72,53.9,2647822.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-20,53.53,53.79,51.0,51.18,3392840.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-21,50.95,51.8,50.24,51.33,1837300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-22,51.3,51.3,49.72,50.18,1811891.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-23,50.12,50.14,47.86,48.22,1914212.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-26,48.4,49.18,47.82,48.6,1197583.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-27,48.52,48.85,46.1,47.21,1629544.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-28,47.98,48.22,46.71,46.88,1137567.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-29,47.2,47.69,46.25,46.33,1070229.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-04-30,46.36,48.5,46.35,48.21,1653161.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-06,48.13,48.6,47.31,48.21,1004200.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-07,48.0,49.53,48.0,48.92,1312901.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-10,49.39,50.89,49.29,49.74,1657258.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-11,49.2,49.2,47.81,47.83,1491479.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-12,47.05,47.5,46.31,47.3,1139774.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-13,47.0,47.59,46.71,46.77,788274.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-14,47.11,47.43,46.51,46.79,886343.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-17,46.8,46.9,46.02,46.62,756700.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-18,46.42,47.5,46.21,47.45,876672.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-19,47.39,47.8,46.4,46.95,890348.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-20,46.9,46.9,46.31,46.62,543524.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-21,46.65,47.5,46.48,46.92,670824.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-24,47.9,48.26,47.08,47.46,883115.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-25,46.85,47.4,46.48,46.96,993000.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-26,46.96,47.76,46.56,47.4,923393.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-27,47.39,48.38,47.29,47.96,1066609.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-28,47.85,48.08,46.73,46.9,1084900.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-05-31,46.86,47.41,46.66,47.19,591493.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-01,47.24,47.55,46.88,47.38,811730.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-02,47.62,47.66,47.05,47.15,861912.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-03,47.2,48.18,47.0,47.69,1333816.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-04,48.0,48.88,47.12,47.3,1146389.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-07,47.22,47.25,46.0,46.92,848336.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-08,46.9,46.9,46.1,46.23,886721.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-09,46.3,46.76,46.15,46.39,514765.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-10,46.39,46.65,46.09,46.62,618804.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-11,46.48,46.74,46.16,46.16,673000.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-15,46.41,47.34,46.17,47.34,1097565.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-16,47.94,52.68,47.94,48.98,3144494.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-17,47.7,51.5,47.5,50.1,2936196.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-18,50.65,50.65,48.8,49.43,1816542.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-21,49.32,50.35,49.05,49.64,1457794.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-22,49.64,49.64,48.38,48.88,1344500.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-23,48.89,50.02,48.5,49.87,1504388.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-24,49.8,49.8,48.69,48.74,956695.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-25,48.66,48.87,47.62,47.75,836300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-28,47.67,49.49,47.6,48.67,958008.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-29,48.32,48.88,47.71,47.71,734829.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-06-30,47.5,47.99,46.86,46.93,931229.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-01,47.17,48.31,46.81,47.39,1038150.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-02,47.59,47.78,46.23,46.39,928300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-05,46.24,47.08,46.24,46.87,525281.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-06,47.0,47.37,46.36,47.37,787824.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-07,47.02,47.94,47.02,47.92,804995.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-08,48.02,48.04,46.73,47.09,795908.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-09,47.01,47.48,46.6,47.48,567211.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-12,47.42,48.43,47.35,48.1,893841.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-13,47.72,48.0,47.18,47.69,699700.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-14,47.75,48.19,47.18,48.06,921237.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-15,47.86,48.31,46.66,46.91,861736.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-16,46.78,46.91,46.14,46.2,757291.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-19,46.13,46.66,46.13,46.48,420691.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-20,46.19,47.0,46.13,46.8,466823.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-21,46.75,48.61,46.7,48.14,1409850.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-22,48.56,48.56,47.55,47.68,775141.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-23,47.53,50.1,47.26,49.6,2311914.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-26,49.57,51.94,49.0,49.48,2713713.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-27,49.58,51.38,48.62,49.85,2193570.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-28,48.9,49.91,46.38,47.83,1391857.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-29,48.2,51.0,47.83,50.95,2044339.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-07-30,50.92,50.92,49.11,49.54,1590813.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-02,49.97,52.68,49.1,52.61,2663770.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-03,53.0,53.0,50.5,51.05,1972871.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-04,50.89,51.45,50.0,51.07,1382182.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-05,50.68,51.22,48.97,49.17,1738702.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-06,49.1,50.2,48.95,49.57,1030782.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-09,49.56,51.28,49.5,50.03,1063282.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-10,49.98,52.97,49.58,51.71,2050233.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-11,52.49,52.76,50.71,51.12,1051600.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-12,51.31,52.47,50.71,51.12,1046818.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-13,50.87,52.3,50.81,51.51,1117099.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-16,51.68,54.43,51.42,53.96,2178861.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-17,53.66,53.69,51.08,51.11,1749557.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-18,50.98,50.98,48.5,49.49,1850422.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-19,49.74,49.9,48.65,48.89,981398.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-20,49.0,49.0,47.35,47.51,1159480.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-23,47.53,49.6,47.5,49.04,1151012.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-24,49.0,49.48,48.5,48.75,845609.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-25,48.87,49.18,48.3,48.75,751072.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-26,48.96,48.96,47.69,47.69,891251.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-27,47.45,48.08,47.38,47.85,557131.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-30,48.13,48.17,46.91,46.99,664900.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-08-31,47.06,47.38,46.42,46.98,572600.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-01,46.96,48.84,46.96,48.0,909056.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-02,47.67,47.96,47.03,47.96,578819.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-03,47.9,48.48,47.51,48.26,605813.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-06,48.49,48.5,48.0,48.31,537200.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-07,48.35,48.5,48.02,48.36,550897.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-08,48.27,48.5,47.65,47.68,727334.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-09,47.68,47.68,47.11,47.37,520500.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-10,47.35,47.5,46.82,47.26,456500.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-13,47.18,47.43,46.86,47.33,394500.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-14,47.33,47.88,47.07,47.46,430797.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-15,47.35,47.38,46.68,46.85,433200.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-16,46.85,47.29,46.74,46.95,366010.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-17,47.14,47.14,46.33,46.53,392090.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-22,46.41,47.17,46.26,47.12,364836.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-23,47.0,47.3,46.95,47.05,262300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-24,47.18,47.73,46.7,47.46,508449.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-27,48.33,48.34,47.2,47.55,516197.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-28,47.51,47.83,46.51,46.85,364600.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-29,46.5,47.26,45.83,45.84,445988.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-09-30,45.88,46.46,45.88,46.15,210088.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-08,46.49,46.96,46.18,46.58,214538.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-11,47.5,47.58,46.5,46.52,275600.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-12,46.35,46.8,45.9,45.97,274254.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-13,45.97,47.99,45.87,47.48,577785.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-14,47.16,47.45,46.83,47.07,310500.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-15,47.25,47.25,46.37,46.45,268041.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-18,46.45,46.47,46.07,46.23,180050.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-19,46.04,46.99,46.04,46.6,205800.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-20,46.61,46.85,46.0,46.7,371444.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-21,46.68,46.68,45.93,46.46,383300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-22,46.33,46.44,45.9,46.27,376400.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-25,46.0,46.3,45.93,46.04,190700.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-26,46.1,46.15,45.85,45.98,168287.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-27,46.13,46.15,40.6,41.12,1251224.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-28,41.5,41.57,39.2,39.82,732250.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-10-29,40.07,40.42,39.07,39.92,346300.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-11-01,40.02,40.75,39.61,40.55,301488.0
187149,90_300938,C300938,300938,信测标准,300938,Norm,CNE100004CW7,2021-11-02,40.56,42.32,40.55,41.05,540057.0
