公司代码_CompanyCode,证券代码_R_SecuCode,上市公司代码_Comcd,股票代码_Stkcd,最新股票名称_Lstknm,交易时股票代码_Stkcdotrd,上市状态_Listedstate,ISIN编码_ISIN,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,成交量_Trdvol
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-09,40.0,40.0,37.87,38.06,6356815.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-10,37.76,38.88,37.35,37.86,3832936.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-11,38.5,39.2,37.78,37.86,3568617.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-12,37.36,40.45,37.04,39.25,5991607.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-15,39.0,42.0,38.88,40.1,5300179.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-16,40.01,43.43,39.48,41.93,5729859.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-17,42.0,50.26,41.14,48.64,8813565.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-18,45.09,46.67,43.0,45.19,7533328.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-19,44.83,49.4,44.28,45.7,7532997.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-22,44.19,53.66,42.99,51.67,8835357.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-23,50.0,52.9,48.61,48.88,7188872.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-24,47.0,50.8,46.3,47.51,6379200.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-25,47.4,50.7,46.42,49.92,6958031.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-26,49.13,49.5,44.1,44.1,6688902.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-29,44.01,44.78,43.38,44.14,3270712.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-30,44.36,46.95,44.36,45.33,3920337.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-05-31,44.56,46.78,44.56,45.34,3289631.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-01,45.03,46.33,44.7,45.82,3053256.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-02,45.41,48.1,45.41,47.22,4179083.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-05,47.98,48.49,45.97,46.75,2892154.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-06,46.5,47.7,45.2,45.86,2422742.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-07,46.35,48.39,46.15,48.22,4275236.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-08,51.2,57.5,50.1,50.13,8282083.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-09,49.24,50.0,47.27,47.4,6484394.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-12,47.01,48.13,46.56,47.28,3770962.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-13,47.68,49.28,47.43,47.58,3390387.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-14,47.09,48.0,45.62,46.0,3736263.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-15,46.03,47.5,45.65,46.28,2758779.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-16,46.18,46.45,45.46,45.87,2053380.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-19,45.73,46.29,45.44,45.77,1840419.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-20,46.39,46.77,43.84,43.99,2907566.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-21,43.74,44.48,42.42,42.48,2002321.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-26,42.0,43.67,41.73,42.76,1686153.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-27,42.77,43.72,42.76,43.16,1431001.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-28,42.8,43.1,41.53,41.89,1311609.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-29,41.78,44.75,41.64,43.75,2141045.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-06-30,43.6,44.23,43.5,43.69,957575.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-03,43.63,44.69,42.49,42.98,1481613.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-04,42.91,44.5,42.81,44.08,1403100.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-05,44.29,44.95,43.52,44.27,1364349.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-06,44.22,44.68,42.98,44.5,1534330.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-07,44.1,45.2,43.65,44.3,1343700.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-10,45.66,46.5,44.93,45.12,1877727.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-11,45.03,47.09,44.5,46.55,2072706.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-12,46.52,48.48,46.35,47.17,2513936.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-13,47.96,49.3,46.59,49.11,3390302.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-14,48.21,48.6,47.03,47.61,2395500.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-17,47.31,50.79,46.7,50.1,3602586.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-18,48.99,48.99,46.38,46.6,2640807.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-19,46.8,47.35,46.05,47.17,1359799.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-20,47.02,47.14,45.08,45.35,1526441.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-21,45.43,45.65,43.7,43.92,1286200.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-24,45.13,46.68,44.66,46.05,1486247.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-25,45.89,48.15,45.61,48.04,1965600.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-26,47.7,49.84,47.41,48.51,2430003.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-27,48.12,49.74,48.12,48.51,1835500.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-28,48.15,51.2,48.15,50.62,2805790.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-07-31,50.19,50.49,49.38,49.77,1575056.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-01,49.77,50.0,47.98,49.0,1779624.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-02,48.98,49.49,47.6,49.49,1532853.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-03,49.49,49.49,46.09,47.04,1679242.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-04,47.18,47.74,46.78,47.43,1181839.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-07,47.45,47.72,46.45,46.76,986542.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-08,46.49,48.24,46.18,47.32,985200.0
231310,90_301390,C301390,301390,经纬股份,301390,Norm,CNE1000062C6,2023-08-09,46.69,49.95,46.69,48.33,2497940.0
