公司代码_CompanyCode,证券代码_R_SecuCode,上市公司代码_Comcd,股票代码_Stkcd,最新股票名称_Lstknm,交易时股票代码_Stkcdotrd,上市状态_Listedstate,ISIN编码_ISIN,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,成交量_Trdvol
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2020-06-04,30.01,30.07,30.01,30.07,1100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2020-06-08,39.81,39.81,39.81,39.81,100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2020-06-16,42.0,42.0,42.0,42.0,100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2022-02-18,45.0,45.0,45.0,45.0,100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2022-04-25,39.5,39.5,39.5,39.5,100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2022-06-09,39.55,39.55,39.55,39.55,100.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-06-29,36.8,36.8,32.0,34.25,2449763.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-06-30,30.0,32.18,30.0,30.08,738247.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-03,30.47,30.47,29.88,30.1,299584.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-04,30.29,30.3,29.89,30.2,252420.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-05,29.99,30.27,29.99,30.17,112914.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-06,30.19,30.3,30.05,30.29,138256.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-07,30.3,32.18,30.13,31.24,292628.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-10,31.1,33.5,31.1,33.0,386064.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-11,32.87,33.18,31.98,32.36,218122.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-12,32.02,33.31,32.02,32.58,206895.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-13,32.3,33.15,32.08,32.33,219346.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-14,32.34,34.7,32.33,34.44,432722.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-17,33.3,33.45,31.84,32.18,276233.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-18,31.89,32.08,30.7,31.53,146559.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-19,31.5,31.5,31.0,31.11,53253.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-20,31.42,31.42,31.03,31.24,66840.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-21,31.39,31.39,31.0,31.01,92700.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-24,30.98,32.66,30.96,31.31,94319.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-25,31.3,31.99,31.03,31.7,140273.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-26,31.7,33.56,31.7,32.96,662152.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-27,32.5,32.5,30.7,31.12,513218.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-28,31.24,31.24,30.33,30.51,180407.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-07-31,30.18,30.95,30.08,30.68,80134.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-01,30.25,30.25,30.06,30.19,137146.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-02,30.2,31.15,30.19,30.85,89711.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-03,30.63,31.6,30.63,31.23,92529.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-04,31.24,31.39,31.05,31.31,96158.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-07,31.16,31.16,30.6,30.7,68180.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-08,30.7,30.99,30.4,30.88,25149.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-09,30.55,30.75,30.19,30.22,98566.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-10,30.25,30.75,30.2,30.29,39809.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-11,30.28,30.58,30.08,30.11,50732.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-14,30.02,30.35,30.0,30.15,48681.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-15,30.15,30.35,30.0,30.25,34876.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-16,30.4,30.4,30.0,30.14,39887.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-17,30.15,30.3,30.01,30.28,25008.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-18,30.35,30.35,30.03,30.26,40941.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-21,30.59,30.59,30.0,30.0,45911.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-22,30.08,30.08,29.55,29.78,69358.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-23,29.85,29.85,28.0,28.8,73462.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-24,28.77,28.81,28.29,28.58,36785.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-25,28.8,28.8,28.27,28.3,51400.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-28,29.7,29.7,28.28,28.3,86808.0
227016,18_836208,C836208,836208,青矩技术,836208,Norm,CNE100005Y89,2023-08-29,28.96,28.96,28.31,28.59,57564.0
