公司代码_CompanyCode,证券代码_R_SecuCode,上市公司代码_Comcd,股票代码_Stkcd,最新股票名称_Lstknm,交易时股票代码_Stkcdotrd,上市状态_Listedstate,ISIN编码_ISIN,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,成交量_Trdvol
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-08,14.32,14.32,14.32,14.32,600.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-09,15.75,15.75,15.75,15.75,1600.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-10,17.33,17.33,17.33,17.33,2100.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-11,19.06,19.06,19.06,19.06,5300.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-12,20.97,20.97,20.97,20.97,6000.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-15,23.07,23.07,23.07,23.07,4900.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-16,25.38,25.38,25.38,25.38,6800.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-17,27.92,27.92,27.92,27.92,16200.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-18,30.71,30.71,30.71,30.71,37700.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-19,33.78,33.78,33.78,33.78,73858.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-22,37.16,37.16,37.16,37.16,124500.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-23,40.88,40.88,40.88,40.88,474484.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-24,44.8,44.97,42.18,44.97,5573101.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-25,49.47,49.47,49.47,49.47,3961100.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-26,54.42,54.42,54.42,54.42,357600.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-05-31,59.86,59.86,54.0,56.0,5794801.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-01,53.99,61.6,52.91,61.6,13721721.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-02,55.44,58.23,55.44,55.45,10718475.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-05,56.28,60.0,54.02,54.02,9825901.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-06,50.0,56.5,50.0,55.86,8917776.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-07,55.37,61.45,54.98,61.45,8290388.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-08,63.13,66.88,59.05,62.0,11448367.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-09,59.31,62.3,58.64,59.4,7571517.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-12,57.11,61.5,55.0,56.47,6909714.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-13,57.66,60.0,56.2,58.15,5627512.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-14,57.8,60.58,56.51,58.56,6355466.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-15,57.5,61.6,57.05,60.45,7132974.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-16,59.58,62.98,58.31,58.8,6944753.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-19,57.11,57.79,54.7,55.0,5756866.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-20,55.55,57.0,54.7,54.96,4305756.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-21,55.01,55.59,52.8,53.09,4204854.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-22,53.1,53.46,50.57,50.93,4242023.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-23,50.97,51.49,48.61,50.25,3509226.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-26,49.82,51.47,49.69,50.74,2904249.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-27,50.66,52.29,50.4,50.79,3012711.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-28,49.74,49.74,47.5,47.8,3672270.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-29,47.41,49.42,47.32,48.04,2728581.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-06-30,46.8,48.67,46.8,47.49,2449900.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-03,48.1,48.66,47.5,48.21,2161636.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-04,49.0,52.48,49.0,50.7,4571712.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-05,50.71,51.0,49.2,50.81,3584435.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-06,50.31,51.3,49.1,49.53,2950700.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-07,49.4,52.0,49.2,50.09,3730501.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-10,48.77,48.77,46.85,46.98,3425332.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-11,46.97,47.17,43.51,43.95,3001179.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-12,44.27,45.49,42.94,45.2,2631969.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-13,44.4,44.8,43.08,43.21,2045066.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-14,47.53,47.53,47.53,47.53,933466.0
220504,90_300649,C300649,300649,杭州园林,300649,Norm,CNE100002NB2,2017-07-17,52.28,52.28,52.28,52.28,5289168.0
