公司代码_CompanyCode,证券代码_R_SecuCode,上市公司代码_Comcd,股票代码_Stkcd,最新股票名称_Lstknm,交易时股票代码_Stkcdotrd,上市状态_Listedstate,ISIN编码_ISIN,日期_Date,开盘价_Oppr,最高价_Hipr,最低价_Lopr,收盘价_Clpr,成交量_Trdvol
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-13,46.04,48.5,45.0,46.9,3174716.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-16,46.5,49.49,44.8,47.49,2275347.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-17,46.88,47.27,45.51,46.3,1291902.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-18,46.58,49.98,46.0,48.09,1953039.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-19,47.26,49.49,47.26,48.7,1023175.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-20,48.65,53.57,48.65,53.57,2992792.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-23,55.9,58.93,54.0,58.93,2350693.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-24,59.34,60.48,57.5,58.3,1475217.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-25,58.3,64.13,58.0,64.13,1665516.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-26,63.9,69.98,63.5,65.37,1625999.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-27,63.1,68.9,63.1,67.02,903521.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-30,66.52,70.4,65.52,68.98,1098092.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-07-31,67.58,69.98,65.8,66.98,1436701.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-01,66.9,67.99,64.45,67.33,723916.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-02,67.33,71.9,66.02,71.31,909542.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-03,71.1,72.31,70.0,71.0,719729.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-06,71.8,77.5,71.0,75.0,783764.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-07,74.8,79.8,73.1,76.0,798234.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-08,75.0,77.87,71.8,73.0,757627.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-09,72.28,74.65,72.28,72.8,618883.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-10,73.0,73.97,68.0,68.5,666316.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-13,68.0,68.29,65.58,67.05,573418.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-14,66.0,69.3,66.0,68.48,260958.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-15,68.02,68.5,64.5,66.38,743480.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-16,65.75,69.28,65.75,67.01,440894.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-17,66.2,68.39,66.2,67.79,473073.0
4485,90_002140,C002140,2140,东华科技,2140,Norm,CNE1000005N2,2007-08-20,67.85,74.0,67.85,73.2,431418.0
